area,area_title,area_type,naics,naics_title,i_group,own_code,occ_code,occ_title,o_group,tot_emp,emp_prse,jobs_1000,loc_quotient,pct_total,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual,hourly
17900,"Columbia, SC",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,2480,7.7,6.493,1.47,,23.79,49490,3.6,14.05,17.47,22.93,29.01,35.42,29230,36330,47690,60340,73680,,
17900,"Columbia, SC",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,250,19.1,0.645,0.62,,44.18,91890,3.1,26.93,32.98,44.15,55.45,63.83,56020,68600,91830,115330,132760,,
17900,"Columbia, SC",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,1680,4.4,4.396,1.82,,37.81,78640,2.5,21.5,27.37,36.13,47.81,58.77,44710,56920,75140,99440,122240,,
17900,"Columbia, SC",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,1150,8.2,3.016,2.22,,39.92,83040,3.3,23.25,30.04,39.35,49.2,59.02,48350,62480,81850,102340,122770,,
17900,"Columbia, SC",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,1660,8.2,4.349,0.45,,39.47,82100,3.7,20.08,26.84,38.65,48.5,59.19,41760,55820,80390,100880,123110,,
17900,"Columbia, SC",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,590,3.8,1.54,0.58,,44.43,92410,6,27.42,33.67,42.6,54.95,64.51,57030,70030,88600,114300,134180,,
17900,"Columbia, SC",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,300,23.5,0.792,1.18,,23,47840,10.7,12.7,15.21,19.01,24.34,33.4,26420,31630,39530,50630,69470,,
17900,"Columbia, SC",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,150,15.1,0.395,0.38,,23.02,47870,6.4,14.22,17.31,20.73,23.86,35.41,29570,36010,43120,49620,73660,,
17980,"Columbus, GA-AL",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,310,19.8,2.673,0.9,,75.6,157260,5,42.03,49.45,68.12,92.64,#,87420,102850,141680,192680,#,,
17980,"Columbus, GA-AL",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,4720,19.6,40.684,1.31,,40.29,83790,3.3,21.48,28.72,38.35,49.89,61.37,44680,59750,79770,103760,127660,,
17980,"Columbus, GA-AL",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,890,27.4,7.674,1.91,,44.17,91870,3.8,26.1,32.41,43.85,53.53,62.13,54280,67410,91200,111350,129240,,
17980,"Columbus, GA-AL",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,80,11.7,0.711,0.83,,43.55,90580,2.7,26.46,34.69,43.04,52.62,61.88,55040,72150,89530,109440,128710,,
17980,"Columbus, GA-AL",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,50,16.9,0.435,0.34,,38.25,79560,12.1,19.53,23.44,31.68,38.28,86.17,40630,48740,65890,79630,179230,,
17980,"Columbus, GA-AL",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,1200,41.8,10.35,2.35,,29.46,61280,2.7,16.16,21.48,29.25,36.15,42.73,33620,44670,60840,75200,88880,,
17980,"Columbus, GA-AL",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,**,**,**,**,,55.45,115330,6.1,30.03,40.75,54.39,69.07,89.53,62460,84750,113140,143670,186210,,
17980,"Columbus, GA-AL",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,140,14.8,1.241,0.51,,34.93,72650,3.4,20.99,25.24,32.61,40.9,56.44,43660,52500,67830,85080,117390,,
17980,"Columbus, GA-AL",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,360,4.2,3.063,2.25,,41.96,87280,2.6,27.02,32.76,42.63,49.91,58.47,56210,68140,88660,103810,121630,,
17980,"Columbus, GA-AL",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,830,31.8,7.162,0.75,,47.27,98320,4.3,23.85,36.31,46.13,57.14,71.4,49610,75520,95960,118840,148500,,
17980,"Columbus, GA-AL",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,540,29.2,4.692,1.75,,40.08,83360,2.6,25.27,32.89,38.8,46.86,57.7,52560,68420,80710,97470,120010,,
17980,"Columbus, GA-AL",4,0,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,70,26.4,0.633,1.37,,31.05,64570,14.5,20.09,21.65,24.25,35.61,56.41,41790,45040,50450,74060,117320,,
17980,"Columbus, GA-AL",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,70,47.7,0.567,0.85,,17.92,37280,5,10.67,13.53,17.52,22.05,26.87,22190,28140,36440,45870,55890,,
18020,"Columbus, IN",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,180,11.7,3.589,1.21,,70.79,147250,5.7,41.42,53.65,65.39,79.94,#,86160,111600,136010,166280,#,,
18020,"Columbus, IN",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1530,5.3,29.803,0.96,,39.82,82820,4.7,21.62,31.53,39.57,48.4,58.53,44970,65580,82300,100670,121740,,
18020,"Columbus, IN",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,460,5.5,8.902,2.22,,40.64,84540,2.6,31.26,34.76,40.26,46.56,52.72,65020,72300,83740,96850,109650,,
18020,"Columbus, IN",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,170,23.4,3.399,0.77,,21.74,45210,6.1,13.6,15.5,20.04,27.47,31.47,28290,32230,41690,57140,65460,,
18020,"Columbus, IN",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,110,14.3,2.063,0.85,,37.26,77500,4.4,19.61,27.77,39.25,46.3,52.93,40790,57770,81630,96300,110090,,
18020,"Columbus, IN",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,50,30.6,0.928,0.68,,37.1,77170,4.9,23.82,31.07,35.68,43.02,55.22,49540,64630,74220,89480,114850,,
18020,"Columbus, IN",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,350,6.6,6.869,0.72,,42.17,87710,3.9,23.92,33.45,41.81,49.73,59.45,49740,69590,86960,103440,123650,,
18020,"Columbus, IN",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,50,28.7,0.951,1.42,,23.28,48430,12.6,13.49,15.99,20.01,28.78,36.67,28060,33270,41620,59870,76270,,
18020,"Columbus, IN",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,360,6,7.128,6.9,,16.97,35290,3,13.23,14.35,16.26,18.76,22.34,27510,29840,33830,39010,46470,,
18020,"Columbus, IN",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,**,**,**,**,,20.37,42380,4.5,16.67,18.94,20.62,22.46,23.56,34670,39400,42890,46710,49010,,
18140,"Columbus, OH",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,3570,7.3,3.371,1.14,,67.69,140790,1.9,42.56,53.46,63.43,77.89,97.02,88520,111200,131930,162010,201800,,
18140,"Columbus, OH",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,44590,5.2,42.08,1.36,,42.01,87390,1.4,22.91,31.12,41.58,51.36,61.69,47650,64730,86490,106830,128310,,
18140,"Columbus, OH",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,7870,10.8,7.424,1.85,,43.68,90840,1.7,28.99,35.01,42.73,50.04,60.27,60300,72830,88880,104080,125360,,
18140,"Columbus, OH",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,1390,9,1.312,1.53,,47.72,99260,3.4,24.25,33.99,45.54,57.72,74.17,50450,70690,94720,120050,154270,,
18140,"Columbus, OH",4,0,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,**,**,**,**,,52.54,109280,2.3,28.32,35.32,50.79,69.06,80.9,58900,73460,105640,143650,168280,,
18140,"Columbus, OH",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,1700,8,1.602,1.27,,34.15,71040,8.5,20.15,23.02,31.02,46.06,54.72,41910,47870,64520,95800,113820,,
18140,"Columbus, OH",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,5720,6.9,5.401,1.23,,26.77,55680,1.9,17.1,20.58,24.86,31.23,40.26,35560,42800,51720,64960,83750,,
18140,"Columbus, OH",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,1620,34.1,1.533,1.48,,51.86,107870,1.4,33.28,42.66,51.76,61.4,72.58,69230,88740,107660,127720,150970,,
18140,"Columbus, OH",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,2400,6.8,2.265,0.94,,41.47,86250,1.2,26.3,31.99,39.69,48.93,62.01,54710,66550,82550,101780,128990,,
18140,"Columbus, OH",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,1620,22.5,1.525,1.12,,41.63,86600,3,26.53,32.42,41.1,48.67,58.92,55190,67440,85480,101240,122550,,
18140,"Columbus, OH",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,13360,6.9,12.604,1.32,,46.91,97580,1.3,30.67,37.53,46.55,56.33,64.65,63790,78070,96820,117170,134470,,
18140,"Columbus, OH",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,3810,5.5,3.593,1.34,,43.27,90010,2.4,22.86,32.42,43.65,52.96,61.96,47550,67420,90790,110160,128880,,
18140,"Columbus, OH",4,0,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,110,30.8,0.102,0.22,,50.22,104460,3.9,30.28,37.31,50.53,61.42,74.06,62970,77610,105100,127750,154050,,
18140,"Columbus, OH",4,0,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,190,28.4,0.181,0.84,,*,103630,3.3,*,*,*,*,*,42310,72970,107970,124770,157860,TRUE,
18140,"Columbus, OH",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,560,27.2,0.532,0.8,,20.33,42290,5.9,13.09,15.69,19.57,25.07,29.11,27220,32640,40710,52150,60550,,
18140,"Columbus, OH",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,830,15.8,0.785,0.76,,18.88,39270,4.3,14.56,16.14,18.02,21.17,25.09,30290,33570,37490,44030,52180,,
18140,"Columbus, OH",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,150,8.8,0.143,0.82,,26.3,54710,8.2,16.4,19.12,22.36,28.17,53.3,34110,39770,46520,58600,110870,,
18580,"Corpus Christi, TX",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,110,28.1,0.603,0.2,,59.68,124140,2.8,37.93,44.59,57.21,75.81,90.59,78900,92760,119000,157690,188430,,
18580,"Corpus Christi, TX",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,2140,10.5,11.315,0.37,,33.98,70690,3.7,15.97,21.05,30.1,42.46,57.88,33220,43780,62610,88310,120390,,
18580,"Corpus Christi, TX",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,230,23.7,1.215,0.3,,48.02,99870,3.4,26.34,34.24,44.81,59.86,73.7,54800,71230,93200,124510,153300,,
18580,"Corpus Christi, TX",4,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,30,23.3,0.179,0.21,,38.82,80750,6.2,24.29,29.13,36.22,47.51,59.07,50510,60600,75340,98820,122860,,
18580,"Corpus Christi, TX",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,120,23.4,0.652,0.52,,26.77,55680,9.3,15.4,18,23.48,33.5,44.48,32030,37440,48840,69670,92530,,
18580,"Corpus Christi, TX",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,460,13.2,2.412,0.55,,22.84,47500,7.5,11.7,16.26,20.22,24.5,31.51,24340,33820,42050,50960,65550,,
18580,"Corpus Christi, TX",4,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,60,36,0.308,0.3,,62.17,129320,5.5,30.79,39.22,65.97,86.21,94.66,64040,81580,137220,179320,196900,,
18580,"Corpus Christi, TX",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,390,13.7,2.071,0.86,,29.3,60940,3.5,16.57,21.2,27.64,36.37,45.89,34460,44090,57480,75650,95450,,
18580,"Corpus Christi, TX",4,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,70,23.7,0.357,0.26,,33.03,68710,5.7,22.52,26.6,31.18,39.26,47,46840,55330,64860,81660,97760,,
18580,"Corpus Christi, TX",4,0,Cross-industry,cross-industry,1235,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,300,19.7,1.566,0.16,,45.65,94960,6.5,26.13,30.38,43.68,56.54,73.53,54340,63200,90850,117600,152940,,
18580,"Corpus Christi, TX",4,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,330,16.9,1.76,0.66,,30.82,64100,7.2,15.61,20.53,33.11,39.03,46.14,32470,42690,68870,81180,95980,,
18580,"Corpus Christi, TX",4,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,80,32.8,0.428,0.64,,17.83,37080,9.7,12.84,14.09,16.78,21.71,24.17,26710,29300,34910,45160,50270,,
18580,"Corpus Christi, TX",4,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,30,42.8,0.184,0.18,,15.5,32230,2.3,12.01,13.1,14.94,17.83,21.02,24970,27250,31080,37100,43710,,
18580,"Corpus Christi, TX",4,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,**,**,**,**,,37.22,77420,4.4,25.78,28.28,34.13,47.5,55.84,53630,58830,70990,98800,116160,,
18700,"Corvallis, OR",4,0,Cross-industry,cross-industry,1235,Nov-21,Computer and Information Systems Managers,detailed,90,19.5,2.517,0.85,,65.74,136740,3.9,41.78,51.89,63.35,80.45,96.48,86900,107920,131770,167340,200690,,
18700,"Corvallis, OR",4,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,1170,6.5,31.749,1.02,,38.97,81050,2.8,22.4,27.82,36.11,47.53,60.34,46590,57870,75110,98850,125500,,
18700,"Corvallis, OR",4,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,200,3.9,5.402,1.35,,36.72,76380,2.3,22.84,27.74,35.03,45.41,55.42,47520,57700,72870,94460,115270,,
18700,"Corvallis, OR",4,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,50,16.4,1.479,1.17,,28.88,60080,4.7,18.37,21.27,27.43,35.42,40.9,38210,44230,57060,73670,85070,,
18700,"Corvallis, OR",4,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,190,21.7,5.123,1.16,,30.05,62510,4.2,20.54,22.81,29.25,36.09,43.4,42710,47450,60830,75070,90270,,
18700,"Corvallis, OR",4,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,140,6.3,3.725,1.54,,37.19,77350,1.9,26.24,30.58,37.01,44.72,49.56,54580,63610,76990,93010,103090,,
